YEAR,MONTH,DISTRICT,PRECTOT
2009,4,Dhanusa,3.52
2009,5,Dhanusa,88.33
2009,6,Dhanusa,111.94
2009,7,Dhanusa,252.08
2009,8,Dhanusa,346.7
2009,9,Dhanusa,82.69
2009,10,Dhanusa,69.14
2009,11,Dhanusa,2.51
2009,12,Dhanusa,3.45
2010,1,Dhanusa,0.42
2010,2,Dhanusa,11.36
2010,3,Dhanusa,0.49
2010,4,Dhanusa,1.91
2010,5,Dhanusa,88.84
2010,6,Dhanusa,100.4
2010,7,Dhanusa,264.01
2010,8,Dhanusa,309.58
2010,9,Dhanusa,186.46
2010,10,Dhanusa,61.97
2010,11,Dhanusa,1.06
2010,12,Dhanusa,0.93
2011,1,Dhanusa,2.41
2011,2,Dhanusa,9.86
2011,3,Dhanusa,11.53
2011,4,Dhanusa,36.03
2011,5,Dhanusa,129.57
2011,6,Dhanusa,306.07
2011,7,Dhanusa,233.84
2011,8,Dhanusa,274.68
2011,9,Dhanusa,239.91
2011,10,Dhanusa,8.16
2011,11,Dhanusa,1.02
2011,12,Dhanusa,0.8
2012,1,Dhanusa,13.83
2012,2,Dhanusa,3.69
2012,3,Dhanusa,8.69
2012,4,Dhanusa,13.97
2012,5,Dhanusa,23.85
2012,6,Dhanusa,63.47
2012,7,Dhanusa,390.61
2012,8,Dhanusa,242.51
2012,9,Dhanusa,267.25
2012,10,Dhanusa,20.99
2012,11,Dhanusa,6.14
2012,12,Dhanusa,0.0
2013,1,Dhanusa,7.0
2013,2,Dhanusa,35.89
2013,3,Dhanusa,7.21
2013,4,Dhanusa,34.51
2013,5,Dhanusa,108.14
2013,6,Dhanusa,216.87
2013,7,Dhanusa,190.04
2013,8,Dhanusa,288.21
2013,9,Dhanusa,228.2
2013,10,Dhanusa,195.34
2013,11,Dhanusa,0.23
2013,12,Dhanusa,0.01
2014,1,Dhanusa,8.63
2014,2,Dhanusa,23.01
2014,3,Dhanusa,9.21
2014,4,Dhanusa,2.31
2014,5,Dhanusa,124.91
2014,6,Dhanusa,197.09
2014,7,Dhanusa,247.26
2014,8,Dhanusa,325.74
2014,9,Dhanusa,247.26
2014,10,Dhanusa,51.52
2014,11,Dhanusa,0.0
2014,12,Dhanusa,7.25
2015,1,Dhanusa,6.66
2015,2,Dhanusa,3.72
2015,3,Dhanusa,58.68
2015,4,Dhanusa,59.22
2015,5,Dhanusa,59.68
2015,6,Dhanusa,174.41
2015,7,Dhanusa,283.35
2015,8,Dhanusa,385.84
2015,9,Dhanusa,164.89
2015,10,Dhanusa,28.26
2015,11,Dhanusa,1.79
2015,12,Dhanusa,0.01
2016,1,Dhanusa,6.56
2016,2,Dhanusa,6.08
2016,3,Dhanusa,13.46
2016,4,Dhanusa,5.01
2016,5,Dhanusa,125.12
2016,6,Dhanusa,180.02
2016,7,Dhanusa,307.79
2016,8,Dhanusa,97.06
2016,9,Dhanusa,341.46
2016,10,Dhanusa,54.23
2016,11,Dhanusa,0.0
2016,12,Dhanusa,0.0
2017,1,Dhanusa,5.33
2017,2,Dhanusa,0.01
2017,3,Dhanusa,30.86
2017,4,Dhanusa,33.34
2017,5,Dhanusa,142.32
2017,6,Dhanusa,130.88
2017,7,Dhanusa,262.89
2017,8,Dhanusa,325.7
2017,9,Dhanusa,117.71
2017,10,Dhanusa,40.79
2017,11,Dhanusa,0.02
2017,12,Dhanusa,0.0
2018,1,Dhanusa,0.02
2018,2,Dhanusa,0.01
2018,3,Dhanusa,0.23
2018,4,Dhanusa,2.29
2018,5,Dhanusa,2.66
2018,6,Dhanusa,4.01
2018,7,Dhanusa,7.56
2018,8,Dhanusa,6.76
2018,9,Dhanusa,3.56
2018,10,Dhanusa,0.46
2018,11,Dhanusa,0.0
2018,12,Dhanusa,0.07
2019,1,Dhanusa,0.12
2019,2,Dhanusa,1.36
2019,3,Dhanusa,0.33
2019,4,Dhanusa,1.69
2019,5,Dhanusa,1.46
2019,6,Dhanusa,2.56
2019,7,Dhanusa,13.39
2019,8,Dhanusa,5.04
2019,9,Dhanusa,9.22
2019,10,Dhanusa,0.12
2019,11,Dhanusa,0.25
2019,12,Dhanusa,0.61
1981,1,Dolkha,13.6
1981,2,Dolkha,1.07
1981,3,Dolkha,22.51
1981,4,Dolkha,45.41
1981,5,Dolkha,103.44
1981,6,Dolkha,197.82
1981,7,Dolkha,206.56
1981,8,Dolkha,176.0
1981,9,Dolkha,55.73
1981,10,Dolkha,1.73
1981,11,Dolkha,11.25
1981,12,Dolkha,4.07
1982,1,Dolkha,59.93
1982,2,Dolkha,13.89
1982,3,Dolkha,17.47
1982,4,Dolkha,22.77
1982,5,Dolkha,21.83
1982,6,Dolkha,50.69
1982,7,Dolkha,130.34
1982,8,Dolkha,114.88
1982,9,Dolkha,69.93
1982,10,Dolkha,8.21
1982,11,Dolkha,3.74
1982,12,Dolkha,2.3
1983,1,Dolkha,0.1
1983,2,Dolkha,0.07
1983,3,Dolkha,5.19
1983,4,Dolkha,12.95
1983,5,Dolkha,40.3
1983,6,Dolkha,60.82
1983,7,Dolkha,142.49
1983,8,Dolkha,70.14
1983,9,Dolkha,48.0
1983,10,Dolkha,27.98
1983,11,Dolkha,0.0
1983,12,Dolkha,5.2
1984,1,Dolkha,7.0
1984,2,Dolkha,11.69
1984,3,Dolkha,6.48
1984,4,Dolkha,14.15
1984,5,Dolkha,39.19
1984,6,Dolkha,127.97
1984,7,Dolkha,148.49
1984,8,Dolkha,180.15
1984,9,Dolkha,105.11
1984,10,Dolkha,10.49
1984,11,Dolkha,0.0
1984,12,Dolkha,0.71
1985,1,Dolkha,12.05
1985,2,Dolkha,1.73
1985,3,Dolkha,2.39
1985,4,Dolkha,3.29
1985,5,Dolkha,31.9
1985,6,Dolkha,37.84
1985,7,Dolkha,216.57
1985,8,Dolkha,105.88
1985,9,Dolkha,113.45
1985,10,Dolkha,55.75
1985,11,Dolkha,0.0
1985,12,Dolkha,7.98
1986,1,Dolkha,0.23
1986,2,Dolkha,8.6
1986,3,Dolkha,2.26
1986,4,Dolkha,12.35
1986,5,Dolkha,33.18
1986,6,Dolkha,99.79
1986,7,Dolkha,190.45
1986,8,Dolkha,90.95
1986,9,Dolkha,48.25
1986,10,Dolkha,32.84
1986,11,Dolkha,0.48
1986,12,Dolkha,25.22
1987,1,Dolkha,1.97
1987,2,Dolkha,3.35
1987,3,Dolkha,14.9
1987,4,Dolkha,16.25
1987,5,Dolkha,5.79
1987,6,Dolkha,34.83
1987,7,Dolkha,152.88
1987,8,Dolkha,221.0
1987,9,Dolkha,110.03
1987,10,Dolkha,63.04
1987,11,Dolkha,0.24
1987,12,Dolkha,0.65
1988,1,Dolkha,0.64
1988,2,Dolkha,2.02
1988,3,Dolkha,28.56
1988,4,Dolkha,23.12
1988,5,Dolkha,57.39
1988,6,Dolkha,74.94
1988,7,Dolkha,259.79
1988,8,Dolkha,138.75
1988,9,Dolkha,35.07
1988,10,Dolkha,8.36
1988,11,Dolkha,0.03
1988,12,Dolkha,19.82
1989,1,Dolkha,15.59
1989,2,Dolkha,12.94
1989,3,Dolkha,6.68
1989,4,Dolkha,1.23
1989,5,Dolkha,49.14
1989,6,Dolkha,61.5
1989,7,Dolkha,134.43
1989,8,Dolkha,87.72
1989,9,Dolkha,65.19
1989,10,Dolkha,6.77
1989,11,Dolkha,2.19
1989,12,Dolkha,2.07
1990,1,Dolkha,0.0
1990,2,Dolkha,12.62
1990,3,Dolkha,10.16
1990,4,Dolkha,5.3
1990,5,Dolkha,12.62
1990,6,Dolkha,62.38
1990,7,Dolkha,184.35
1990,8,Dolkha,123.36
1990,9,Dolkha,96.68
1990,10,Dolkha,26.6
1990,11,Dolkha,0.0
1990,12,Dolkha,0.01
1991,1,Dolkha,4.63
1991,2,Dolkha,0.22
1991,3,Dolkha,7.56
1991,4,Dolkha,1.64
1991,5,Dolkha,12.98
1991,6,Dolkha,42.93
1991,7,Dolkha,111.13
1991,8,Dolkha,119.28
1991,9,Dolkha,88.3
1991,10,Dolkha,1.37
1991,11,Dolkha,0.17
1991,12,Dolkha,13.14
1992,1,Dolkha,0.95
1992,2,Dolkha,2.66
1992,3,Dolkha,0.58
1992,4,Dolkha,2.45
1992,5,Dolkha,20.06
1992,6,Dolkha,26.42
1992,7,Dolkha,121.91
1992,8,Dolkha,111.52
1992,9,Dolkha,59.47
1992,10,Dolkha,24.03
1992,11,Dolkha,5.23
1992,12,Dolkha,8.96
1993,1,Dolkha,6.09
1993,2,Dolkha,2.05
1993,3,Dolkha,20.28
1993,4,Dolkha,24.72
1993,5,Dolkha,48.96
1993,6,Dolkha,54.7
1993,7,Dolkha,104.85
1993,8,Dolkha,75.08
1993,9,Dolkha,66.17
1993,10,Dolkha,4.11
1993,11,Dolkha,3.38
1993,12,Dolkha,0.0
1994,1,Dolkha,12.17
1994,2,Dolkha,2.22
1994,3,Dolkha,2.64
1994,4,Dolkha,3.78
1994,5,Dolkha,22.12
1994,6,Dolkha,75.26
1994,7,Dolkha,68.13
1994,8,Dolkha,61.4
1994,9,Dolkha,45.86
1994,10,Dolkha,2.25
1994,11,Dolkha,1.83
1994,12,Dolkha,0.05
1995,1,Dolkha,2.41
1995,2,Dolkha,5.32
1995,3,Dolkha,7.51
1995,4,Dolkha,0.28
1995,5,Dolkha,13.05
1995,6,Dolkha,90.22
1995,7,Dolkha,125.17
1995,8,Dolkha,140.69
1995,9,Dolkha,23.88
1995,10,Dolkha,9.48
1995,11,Dolkha,32.17
1995,12,Dolkha,13.39
1996,1,Dolkha,17.79
1996,2,Dolkha,8.06
1996,3,Dolkha,0.32
1996,4,Dolkha,11.56
1996,5,Dolkha,9.29
1996,6,Dolkha,85.87
1996,7,Dolkha,113.89
1996,8,Dolkha,122.87
1996,9,Dolkha,49.45
1996,10,Dolkha,14.1
1996,11,Dolkha,0.61
1996,12,Dolkha,0.0
1997,1,Dolkha,5.41
1997,2,Dolkha,0.18
1997,3,Dolkha,1.92
1997,4,Dolkha,23.81
1997,5,Dolkha,17.34
1997,6,Dolkha,49.46
1997,7,Dolkha,146.91
1997,8,Dolkha,77.93
1997,9,Dolkha,41.12
1997,10,Dolkha,2.62
1997,11,Dolkha,1.49
1997,12,Dolkha,14.94
1998,1,Dolkha,0.1
1998,2,Dolkha,2.54
1998,3,Dolkha,6.95
1998,4,Dolkha,12.61
1998,5,Dolkha,28.1
1998,6,Dolkha,43.34
1998,7,Dolkha,115.38
1998,8,Dolkha,145.33
1998,9,Dolkha,61.76
1998,10,Dolkha,19.6
1998,11,Dolkha,1.1
1998,12,Dolkha,0.0
1999,1,Dolkha,0.45
1999,2,Dolkha,2.39
1999,3,Dolkha,0.06
1999,4,Dolkha,0.72
1999,5,Dolkha,45.36
1999,6,Dolkha,43.38
1999,7,Dolkha,101.79
1999,8,Dolkha,96.69
1999,9,Dolkha,50.6
1999,10,Dolkha,30.21
1999,11,Dolkha,0.0
1999,12,Dolkha,0.0
2000,1,Dolkha,0.45
2000,2,Dolkha,1.06
2000,3,Dolkha,2.25
2000,4,Dolkha,13.23
2000,5,Dolkha,39.98
2000,6,Dolkha,102.3
2000,7,Dolkha,93.07
2000,8,Dolkha,145.61
2000,9,Dolkha,100.43
2000,10,Dolkha,3.84
2000,11,Dolkha,0.44
2000,12,Dolkha,0.04
2001,1,Dolkha,0.23
2001,2,Dolkha,0.25
2001,3,Dolkha,1.72
2001,4,Dolkha,5.98
2001,5,Dolkha,27.97
2001,6,Dolkha,56.3
2001,7,Dolkha,145.16
2001,8,Dolkha,103.6
2001,9,Dolkha,64.45
2001,10,Dolkha,22.78
2001,11,Dolkha,0.09
2001,12,Dolkha,0.0
2002,1,Dolkha,8.83
2002,2,Dolkha,6.61
2002,3,Dolkha,19.32
2002,4,Dolkha,8.5
2002,5,Dolkha,45.62
2002,6,Dolkha,45.12
2002,7,Dolkha,110.33
2002,8,Dolkha,102.05
2002,9,Dolkha,30.24
2002,10,Dolkha,19.36
2002,11,Dolkha,0.06
2002,12,Dolkha,6.29
2003,1,Dolkha,4.11
2003,2,Dolkha,31.32
2003,3,Dolkha,3.18
2003,4,Dolkha,3.32
2003,5,Dolkha,11.21
2003,6,Dolkha,69.1
2003,7,Dolkha,139.13
2003,8,Dolkha,66.58
2003,9,Dolkha,46.77
2003,10,Dolkha,32.67
2003,11,Dolkha,0.2
2003,12,Dolkha,14.49
2004,1,Dolkha,12.27
2004,2,Dolkha,0.02
2004,3,Dolkha,13.17
2004,4,Dolkha,95.44
2004,5,Dolkha,85.94
2004,6,Dolkha,79.19
2004,7,Dolkha,318.24
2004,8,Dolkha,140.25
2004,9,Dolkha,96.28
2004,10,Dolkha,41.53
2004,11,Dolkha,17.17
2004,12,Dolkha,0.03
2005,1,Dolkha,31.85
2005,2,Dolkha,9.05
2005,3,Dolkha,19.03
2005,4,Dolkha,27.22
2005,5,Dolkha,30.49
2005,6,Dolkha,101.69
2005,7,Dolkha,192.39
2005,8,Dolkha,206.96
2005,9,Dolkha,66.25
2005,10,Dolkha,67.13
2005,11,Dolkha,0.0
2005,12,Dolkha,0.0
2006,1,Dolkha,0.0
2006,2,Dolkha,0.0
2006,3,Dolkha,15.78
2006,4,Dolkha,11.55
2006,5,Dolkha,73.59
2006,6,Dolkha,139.3
2006,7,Dolkha,191.13
2006,8,Dolkha,109.18
2006,9,Dolkha,148.33
2006,10,Dolkha,15.41
2006,11,Dolkha,2.29
2006,12,Dolkha,14.21
2007,1,Dolkha,0.04
2007,2,Dolkha,46.58
2007,3,Dolkha,20.43
2007,4,Dolkha,28.74
2007,5,Dolkha,56.62
2007,6,Dolkha,144.4
2007,7,Dolkha,257.29
2007,8,Dolkha,160.46
2007,9,Dolkha,112.32
2007,10,Dolkha,14.42
2007,11,Dolkha,1.4
2007,12,Dolkha,0.0
2008,1,Dolkha,15.01
2008,2,Dolkha,0.27
2008,3,Dolkha,19.31
2008,4,Dolkha,19.86
2008,5,Dolkha,73.13
2008,6,Dolkha,194.04
2008,7,Dolkha,181.06
2008,8,Dolkha,185.98
2008,9,Dolkha,107.85
2008,10,Dolkha,20.29
2008,11,Dolkha,0.14
2008,12,Dolkha,0.09
2009,1,Dolkha,0.14
2009,2,Dolkha,0.18
2009,3,Dolkha,4.66
2009,4,Dolkha,4.86
2009,5,Dolkha,77.91
2009,6,Dolkha,56.84
2009,7,Dolkha,137.07
2009,8,Dolkha,201.37
2009,9,Dolkha,29.25
2009,10,Dolkha,37.4
2009,11,Dolkha,4.09
2009,12,Dolkha,1.5
2010,1,Dolkha,0.12
2010,2,Dolkha,5.19
2010,3,Dolkha,1.32
2010,4,Dolkha,4.61
2010,5,Dolkha,60.61
2010,6,Dolkha,53.87
2010,7,Dolkha,155.37
2010,8,Dolkha,282.21
2010,9,Dolkha,180.14
2010,10,Dolkha,30.23
2010,11,Dolkha,1.47
2010,12,Dolkha,1.02
2011,1,Dolkha,1.19
2011,2,Dolkha,8.35
2011,3,Dolkha,5.88
2011,4,Dolkha,14.98
2011,5,Dolkha,91.72
2011,6,Dolkha,122.3
2011,7,Dolkha,232.88
2011,8,Dolkha,176.56
2011,9,Dolkha,132.59
2011,10,Dolkha,6.03
2011,11,Dolkha,1.92
2011,12,Dolkha,1.31
2012,1,Dolkha,6.62
2012,2,Dolkha,3.06
2012,3,Dolkha,3.66
2012,4,Dolkha,8.96
2012,5,Dolkha,36.82
2012,6,Dolkha,63.41
2012,7,Dolkha,206.26
2012,8,Dolkha,213.39
2012,9,Dolkha,158.8
2012,10,Dolkha,9.8
2012,11,Dolkha,4.2
2012,12,Dolkha,0.0
2013,1,Dolkha,5.91
2013,2,Dolkha,32.05
2013,3,Dolkha,12.42
2013,4,Dolkha,27.93
2013,5,Dolkha,79.5
2013,6,Dolkha,169.36
2013,7,Dolkha,151.12
2013,8,Dolkha,240.07
2013,9,Dolkha,131.52
2013,10,Dolkha,127.53
2013,11,Dolkha,0.25
2013,12,Dolkha,0.09
2014,1,Dolkha,3.02
2014,2,Dolkha,11.99
2014,3,Dolkha,12.2
2014,4,Dolkha,4.85
2014,5,Dolkha,101.9
2014,6,Dolkha,142.76
2014,7,Dolkha,175.71
2014,8,Dolkha,216.76
2014,9,Dolkha,175.08
2014,10,Dolkha,23.77
2014,11,Dolkha,0.0
2014,12,Dolkha,11.08
2015,1,Dolkha,3.49
2015,2,Dolkha,4.14
2015,3,Dolkha,46.4
2015,4,Dolkha,54.3
2015,5,Dolkha,56.55
2015,6,Dolkha,130.79
2015,7,Dolkha,187.22
2015,8,Dolkha,283.77
2015,9,Dolkha,114.05
2015,10,Dolkha,30.46
2015,11,Dolkha,0.61
2015,12,Dolkha,0.08
2016,1,Dolkha,4.53
2016,2,Dolkha,9.19
2016,3,Dolkha,15.22
2016,4,Dolkha,10.35
2016,5,Dolkha,81.08
2016,6,Dolkha,156.86
2016,7,Dolkha,271.24
2016,8,Dolkha,112.72
2016,9,Dolkha,244.58
2016,10,Dolkha,43.63
2016,11,Dolkha,0.0
2016,12,Dolkha,0.0
2017,1,Dolkha,6.97
2017,2,Dolkha,0.02
2017,3,Dolkha,31.3
2017,4,Dolkha,33.0
2017,5,Dolkha,91.86
2017,6,Dolkha,93.74
2017,7,Dolkha,201.96
2017,8,Dolkha,247.04
2017,9,Dolkha,99.38
2017,10,Dolkha,45.09
2017,11,Dolkha,0.22
2017,12,Dolkha,0.0
2018,1,Dolkha,0.02
2018,2,Dolkha,0.05
2018,3,Dolkha,0.28
2018,4,Dolkha,2.18
2018,5,Dolkha,2.86
2018,6,Dolkha,2.94
2018,7,Dolkha,7.83
2018,8,Dolkha,7.58
2018,9,Dolkha,1.58
2018,10,Dolkha,0.24
2018,11,Dolkha,0.01
2018,12,Dolkha,0.09
2019,1,Dolkha,0.1
2019,2,Dolkha,1.1
2019,3,Dolkha,0.44
2019,4,Dolkha,1.81
2019,5,Dolkha,1.5
2019,6,Dolkha,1.82
2019,7,Dolkha,8.42
2019,8,Dolkha,5.28
2019,9,Dolkha,6.73
2019,10,Dolkha,0.21
2019,11,Dolkha,0.4
2019,12,Dolkha,0.44
1981,1,Dolpa,69.03
1981,2,Dolpa,7.97
1981,3,Dolpa,41.27
1981,4,Dolpa,29.81
1981,5,Dolpa,86.13
1981,6,Dolpa,89.53
1981,7,Dolpa,299.83
1981,8,Dolpa,154.42
1981,9,Dolpa,89.43
1981,10,Dolpa,6.06
1981,11,Dolpa,28.51
1981,12,Dolpa,4.22
1982,1,Dolpa,56.79
1982,2,Dolpa,25.77
1982,3,Dolpa,28.31
1982,4,Dolpa,7.03
1982,5,Dolpa,15.08
1982,6,Dolpa,52.65
1982,7,Dolpa,103.8
1982,8,Dolpa,153.56
1982,9,Dolpa,75.24
1982,10,Dolpa,2.17
1982,11,Dolpa,4.15
1982,12,Dolpa,12.63
1983,1,Dolpa,3.74
1983,2,Dolpa,5.2
1983,3,Dolpa,14.82
1983,4,Dolpa,39.3
1983,5,Dolpa,18.32
1983,6,Dolpa,69.1
1983,7,Dolpa,78.67
1983,8,Dolpa,122.35
1983,9,Dolpa,239.94
1983,10,Dolpa,74.2
1983,11,Dolpa,0.0
1983,12,Dolpa,14.11
1984,1,Dolpa,6.15
1984,2,Dolpa,42.73
1984,3,Dolpa,5.37
1984,4,Dolpa,10.01
1984,5,Dolpa,15.23
1984,6,Dolpa,138.65
1984,7,Dolpa,119.22
1984,8,Dolpa,107.32
1984,9,Dolpa,79.69
1984,10,Dolpa,14.22
1984,11,Dolpa,0.27
1984,12,Dolpa,10.66
1985,1,Dolpa,62.33
1985,2,Dolpa,1.24
1985,3,Dolpa,0.85
1985,4,Dolpa,17.67
1985,5,Dolpa,38.13
1985,6,Dolpa,82.92
1985,7,Dolpa,113.74
1985,8,Dolpa,104.61
1985,9,Dolpa,120.5
1985,10,Dolpa,71.35
1985,11,Dolpa,0.0
1985,12,Dolpa,19.39
1986,1,Dolpa,1.54
1986,2,Dolpa,15.21
1986,3,Dolpa,12.39
1986,4,Dolpa,17.32
1986,5,Dolpa,22.14
1986,6,Dolpa,87.01
1986,7,Dolpa,238.89
1986,8,Dolpa,127.58
1986,9,Dolpa,84.39
1986,10,Dolpa,15.7
1986,11,Dolpa,0.33
1986,12,Dolpa,27.82
1987,1,Dolpa,6.54
1987,2,Dolpa,7.84
1987,3,Dolpa,3.84
1987,4,Dolpa,9.71
1987,5,Dolpa,52.34
1987,6,Dolpa,14.9
1987,7,Dolpa,90.89
1987,8,Dolpa,127.24
1987,9,Dolpa,43.17
1987,10,Dolpa,40.29
1987,11,Dolpa,0.0
1987,12,Dolpa,14.44
1988,1,Dolpa,61.02
1988,2,Dolpa,14.82
1988,3,Dolpa,30.39
1988,4,Dolpa,13.54
1988,5,Dolpa,24.69
1988,6,Dolpa,64.34
1988,7,Dolpa,285.2
1988,8,Dolpa,184.56
1988,9,Dolpa,21.4
1988,10,Dolpa,3.38
1988,11,Dolpa,0.0
1988,12,Dolpa,11.18
1989,1,Dolpa,29.71
1989,2,Dolpa,6.87
1989,3,Dolpa,10.55
1989,4,Dolpa,2.94
1989,5,Dolpa,18.74
1989,6,Dolpa,65.95
1989,7,Dolpa,122.2
1989,8,Dolpa,82.86
1989,9,Dolpa,36.23
1989,10,Dolpa,3.3
1989,11,Dolpa,3.11
1989,12,Dolpa,4.88
1990,1,Dolpa,1.68
1990,2,Dolpa,41.75
1990,3,Dolpa,9.43
1990,4,Dolpa,16.13
1990,5,Dolpa,31.43
1990,6,Dolpa,52.35
1990,7,Dolpa,171.19
1990,8,Dolpa,114.07
1990,9,Dolpa,57.79
1990,10,Dolpa,3.28
1990,11,Dolpa,0.3
1990,12,Dolpa,8.74
1991,1,Dolpa,2.59
1991,2,Dolpa,4.83
1991,3,Dolpa,40.37
1991,4,Dolpa,3.83
1991,5,Dolpa,19.84
1991,6,Dolpa,23.9
1991,7,Dolpa,61.06
1991,8,Dolpa,87.64
1991,9,Dolpa,49.99
1991,10,Dolpa,0.59
1991,11,Dolpa,1.21
1991,12,Dolpa,30.08
1992,1,Dolpa,2.87
1992,2,Dolpa,1.52
1992,3,Dolpa,5.32
1992,4,Dolpa,0.62
1992,5,Dolpa,15.48
1992,6,Dolpa,77.09
1992,7,Dolpa,101.27
1992,8,Dolpa,107.37
1992,9,Dolpa,68.04
1992,10,Dolpa,43.56
1992,11,Dolpa,2.8
1992,12,Dolpa,0.05
1993,1,Dolpa,9.24
1993,2,Dolpa,4.64
1993,3,Dolpa,29.59
1993,4,Dolpa,4.51
1993,5,Dolpa,18.93
1993,6,Dolpa,77.18
1993,7,Dolpa,51.33
1993,8,Dolpa,43.55
1993,9,Dolpa,51.16
1993,10,Dolpa,0.55
1993,11,Dolpa,0.07
1993,12,Dolpa,0.07
1994,1,Dolpa,13.86
1994,2,Dolpa,12.64
1994,3,Dolpa,1.93
1994,4,Dolpa,5.89
1994,5,Dolpa,9.6
1994,6,Dolpa,34.22
1994,7,Dolpa,100.14
1994,8,Dolpa,77.61
1994,9,Dolpa,48.33
1994,10,Dolpa,0.83
1994,11,Dolpa,0.0
1994,12,Dolpa,0.0
1995,1,Dolpa,13.95
1995,2,Dolpa,22.95
1995,3,Dolpa,7.36
1995,4,Dolpa,4.55
1995,5,Dolpa,4.09
1995,6,Dolpa,61.94
1995,7,Dolpa,84.28
1995,8,Dolpa,110.05
1995,9,Dolpa,20.79
1995,10,Dolpa,3.1
1995,11,Dolpa,22.01
1995,12,Dolpa,1.65
1996,1,Dolpa,22.46
1996,2,Dolpa,34.23
1996,3,Dolpa,13.75
1996,4,Dolpa,17.67
1996,5,Dolpa,12.92
1996,6,Dolpa,40.81
1996,7,Dolpa,70.29
1996,8,Dolpa,96.92
1996,9,Dolpa,31.04
1996,10,Dolpa,20.95
1996,11,Dolpa,0.0
1996,12,Dolpa,0.0
1997,1,Dolpa,5.76
1997,2,Dolpa,0.04
1997,3,Dolpa,1.44
1997,4,Dolpa,24.13
1997,5,Dolpa,5.27
1997,6,Dolpa,31.23
1997,7,Dolpa,81.47
1997,8,Dolpa,51.4
1997,9,Dolpa,20.39
1997,10,Dolpa,2.27
1997,11,Dolpa,1.95
1997,12,Dolpa,45.22
1998,1,Dolpa,3.21
1998,2,Dolpa,4.07
1998,3,Dolpa,44.46
1998,4,Dolpa,6.99
1998,5,Dolpa,13.38
1998,6,Dolpa,28.58
1998,7,Dolpa,81.63
1998,8,Dolpa,78.88
1998,9,Dolpa,31.76
1998,10,Dolpa,28.6
1998,11,Dolpa,1.33
1998,12,Dolpa,0.0
1999,1,Dolpa,10.81
1999,2,Dolpa,1.53
1999,3,Dolpa,1.42
1999,4,Dolpa,3.77
1999,5,Dolpa,24.54
1999,6,Dolpa,30.6
1999,7,Dolpa,63.2
1999,8,Dolpa,43.14
1999,9,Dolpa,28.29
1999,10,Dolpa,23.6
1999,11,Dolpa,0.0
1999,12,Dolpa,2.03
2000,1,Dolpa,6.81
2000,2,Dolpa,10.94
2000,3,Dolpa,2.52
2000,4,Dolpa,0.79
2000,5,Dolpa,54.34
2000,6,Dolpa,126.63
2000,7,Dolpa,101.44
2000,8,Dolpa,194.72
2000,9,Dolpa,62.9
2000,10,Dolpa,0.01
2000,11,Dolpa,2.32
2000,12,Dolpa,0.01
2001,1,Dolpa,0.02
2001,2,Dolpa,0.23
2001,3,Dolpa,6.4
2001,4,Dolpa,3.05
2001,5,Dolpa,34.38
2001,6,Dolpa,104.43
2001,7,Dolpa,130.53
2001,8,Dolpa,125.59
2001,9,Dolpa,66.22
2001,10,Dolpa,14.55
2001,11,Dolpa,1.4
2001,12,Dolpa,0.01
2002,1,Dolpa,12.91
2002,2,Dolpa,27.19
2002,3,Dolpa,2.83
2002,4,Dolpa,0.43
2002,5,Dolpa,18.83
2002,6,Dolpa,51.76
2002,7,Dolpa,47.34
2002,8,Dolpa,65.3
2002,9,Dolpa,48.85
2002,10,Dolpa,3.69
2002,11,Dolpa,3.09
2002,12,Dolpa,25.74
2003,1,Dolpa,14.54
2003,2,Dolpa,27.34
2003,3,Dolpa,1.02
2003,4,Dolpa,3.77
2003,5,Dolpa,4.46
2003,6,Dolpa,33.83
2003,7,Dolpa,150.11
2003,8,Dolpa,96.33
2003,9,Dolpa,63.46
2003,10,Dolpa,21.04
2003,11,Dolpa,0.02
2003,12,Dolpa,2.32
2004,1,Dolpa,27.04
2004,2,Dolpa,0.05
2004,3,Dolpa,2.11
2004,4,Dolpa,26.78
2004,5,Dolpa,95.49
2004,6,Dolpa,134.49
2004,7,Dolpa,262.61
2004,8,Dolpa,101.01
2004,9,Dolpa,87.81
2004,10,Dolpa,35.31
2004,11,Dolpa,4.9
2004,12,Dolpa,0.58
2005,1,Dolpa,49.62
2005,2,Dolpa,12.08
2005,3,Dolpa,25.64
2005,4,Dolpa,14.04
2005,5,Dolpa,44.52
2005,6,Dolpa,79.48
2005,7,Dolpa,299.42
2005,8,Dolpa,241.02
2005,9,Dolpa,88.52
2005,10,Dolpa,77.85
2005,11,Dolpa,0.0
2005,12,Dolpa,4.97
2006,1,Dolpa,0.12
2006,2,Dolpa,0.01
2006,3,Dolpa,59.15
2006,4,Dolpa,14.87
2006,5,Dolpa,94.86
2006,6,Dolpa,191.34
2006,7,Dolpa,250.68
2006,8,Dolpa,144.6
2006,9,Dolpa,69.11
2006,10,Dolpa,24.29
2006,11,Dolpa,0.76
2006,12,Dolpa,22.27
2007,1,Dolpa,0.01
2007,2,Dolpa,123.39
2007,3,Dolpa,82.37
2007,4,Dolpa,14.38
2007,5,Dolpa,85.92
2007,6,Dolpa,111.84
2007,7,Dolpa,330.2
2007,8,Dolpa,233.54
2007,9,Dolpa,138.83
2007,10,Dolpa,13.93
2007,11,Dolpa,0.21
2007,12,Dolpa,0.65
2008,1,Dolpa,1.23
2008,2,Dolpa,8.84
